wine_id,region_id,price,score
58759,51,24,91
60903,371,30,91
60815,371,50,90
64699,51,40,90
68900,408,40,90
78057,51,29,90
85972,51,28,90
97073,371,35,90
3551,408,19,90
3961,400,19,90
13412,408,32,90
13815,371,40,90
14979,371,57,90
21823,37,24,90
22126,37,15,90
56039,51,50,90
58844,371,50,90
18583,48,17,87
29264,291,20,87
31397,51,60,87
31848,266,25,87
32816,48,28,87
33327,48,35,87
67995,48,20,87
68616,357,13,87
72830,284,50,87
80628,284,50,87
81302,266,29,87
85811,51,30,87
63716,395,25,87
65223,266,30,87
65780,48,30,87
106564,266,30,87
108693,392,20,87
92260,51,18,87
96609,167,12,87
97036,284,75,87
97383,284,50,87
99602,214,20,87
101077,266,34,87
101517,230,12,87
104749,392,13,87
105741,284,40,87
49295,266,48,87
53367,24,15,87
54185,48,33,87
49597,408,20,88
79358,258,26,88
82387,108,44,88
83900,408,32,88
99877,51,28,88
31923,28,14,88
39938,258,19,88
39939,258,19,88
41138,51,13,88
46102,51,18,88
78345,266,24,88
79360,258,17,88
88224,201,9,88
88342,298,18,88
94100,408,18,88
94121,408,20,88
54104,296,13,88
59250,258,21,88
69486,408,38,88
71726,51,20,88
103535,83,11,88
23306,296,16,87
23441,296,18,87
23443,296,18,87
7582,253,48,87
13683,108,16,87
510,258,20,88
609,51,60,88
916,192,13,88
11061,381,15,88
11198,193,12,88
11715,258,18,88
13871,381,20,88
14233,258,22,88
14238,258,25,88
16112,51,22,88
16738,106,15,88
16740,106,11,88
19031,64,68,88
26145,258,14,88
31786,51,34,88
39065,260,23,88
49282,266,20,88
54770,64,24,88
55023,29,25,88
55688,51,30,88
56634,258,21,88
62026,341,25,88
62042,327,20,88
64259,266,34,88
64260,266,25,88
66024,258,23,88
66438,51,42,88
67053,51,60,88
67672,341,25,88
69598,193,32,88
33121,296,11,87
35811,70,7,87
40841,371,20,87
46255,54,15,87
279,266,15,87
362,266,22,87
8894,296,11,87
16237,51,50,87
17700,51,38,87
84321,266,42,87
91201,51,48,87
99947,266,50,87
52025,266,13,87
58619,371,20,87
70447,371,15,87
52572,51,13,87
56668,253,14,87
57032,51,19,87
58809,371,23,87
59697,51,24,87
62167,51,10,87
70443,371,12,87
71487,51,17,87
72147,51,12,87
73931,51,9,87
77954,51,35,87
82642,339,20,87
65447,201,16,88
1344,201,16,88
3621,51,38,88
10840,51,15,88
12601,51,35,88
20876,296,18,88
20883,296,19,88
21306,296,15,88
29139,300,17,88
33048,11,25,88
37048,51,70,88
38854,11,25,88
39614,138,18,88
41451,51,19,88
47290,51,52,88
53038,51,21,88
64151,408,25,88
68927,408,42,88
4276,1,20,88
20253,408,16,88
27352,408,45,88
27441,408,26,88
28241,408,35,88
68592,51,10,88
69198,51,90,88
70099,135,30,88
70692,201,19,88
76271,51,55,88
80940,51,24,88
107154,51,22,85
99254,408,28,85
52651,51,16,85
58568,126,11,85
58798,126,18,85
58944,51,15,85
59214,68,12,85
61051,126,10,85
61821,296,15,85
62236,126,11,85
66567,68,11,85
69060,51,20,85
72459,51,21,85
73385,214,11,85
76635,51,34,85
80707,260,8,85
82856,51,28,85
83312,296,15,85
87260,408,9,85
87279,126,14,85
99090,253,14,85
99093,253,10,85
20660,51,13,85
27530,296,19,85
27972,126,15,85
35508,296,25,85
44572,51,25,85
59784,214,20,85
101314,253,17,85
55848,231,53,96
46347,51,75,95
7461,51,105,95
54551,231,130,95
37175,51,75,95
104298,260,65,95
20080,51,45,94
41994,260,248,94
47517,231,317,94
85944,51,60,94
71474,51,85,94
37176,51,85,94
37177,51,85,94
36160,331,40,94
85542,258,50,94
7033,371,50,93
45302,51,125,93
102372,258,90,93
88034,291,125,93
52060,51,40,93
1307,267,16,83
18763,193,14,83
66054,373,10,83
64020,214,22,83
58166,126,8,83
80216,260,20,83
93255,51,25,83
102222,51,40,83
16141,51,40,83
66052,373,10,82
97509,214,14,82
62199,222,13,82
66053,373,10,82
69651,267,11,82
58139,48,20,82
62204,222,9,82
79181,295,15,82
63679,70,9,81
81346,267,18,81
66128,54,20,81
4031,214,22,80
11900,193,11,80
48592,267,15,80
57709,74,259,100
57710,74,800,99
87561,74,520,98
106280,291,1000,97
95711,74,95,97
57661,47,95,97
96847,341,18,85
100404,214,13,85
106235,51,19,85
54738,408,15,85
63165,51,11,85
66767,260,17,85
74996,408,11,85
75025,331,11,85
76142,408,10,85
77389,51,14,85
78992,253,15,84
92760,51,40,84
93108,51,18,84
6257,296,15,84
18495,11,18,84
63195,395,29,84
101005,214,11,84
31564,331,29,84
71333,408,15,84
72504,395,20,84
40127,29,22,90
46197,408,34,90
47255,371,15,90
48280,51,20,90
106868,51,75,90
110132,64,17,90
18527,305,40,90
12421,284,32,90
20206,408,36,90
78763,305,18,90
48627,47,15,90
2406,64,32,90
3790,253,22,90
3792,253,20,90
18588,342,13,90
24146,305,25,90
24149,305,40,90
84604,51,30,90
93723,51,34,90
94059,419,30,90
94374,408,36,90
44014,51,150,92
46285,381,29,92
75200,195,25,92
84132,51,65,92
87393,51,62,92
62801,51,39,92
101422,51,140,92
101829,68,35,92
107317,51,36,92
90174,260,40,92
94445,175,23,92
5553,284,60,92
104459,284,44,92
109236,408,89,92
109868,51,75,92
54474,398,27,92
55345,51,25,92
3230,51,50,92
6076,51,100,92
8482,296,59,92
15915,51,28,92
25605,296,25,92
20708,51,48,92
31811,51,46,92
35504,296,35,92
37638,51,50,92
41453,51,37,92
44691,64,36,92
47368,267,75,92
47433,408,28,92
85599,371,26,91
89800,51,20,91
90221,408,50,91
53675,408,40,91
55177,51,70,91
56048,51,68,91
59189,51,30,91
101852,408,32,91
109014,325,22,91
97764,371,28,91
98203,260,27,91
99707,371,40,91
100298,408,35,91
67620,51,40,91
72622,168,14,91
75644,51,48,91
76971,51,25,91
2778,51,18,91
3968,399,15,91
4417,51,32,91
5051,51,18,91
12909,408,35,91
18312,408,23,91
23244,37,80,91
37495,408,60,91
39624,209,59,91
50354,175,16,91
51919,371,36,91
53684,408,35,91
54866,399,25,91
45263,260,162,93
45445,51,60,93
4874,260,55,92
30639,51,85,92
52882,51,60,92
54576,230,52,92
56772,339,20,92
61250,413,60,92
64640,51,60,92
66821,260,30,92
43057,284,65,92
109570,339,26,92
109878,214,25,92
25526,37,67,92
110479,266,60,92
110480,266,65,92
38524,339,25,92
47427,408,50,92
54299,29,25,92
56833,266,55,92
60043,266,70,92
60057,266,28,92
61919,51,95,92
73266,108,48,92
80021,266,43,92
80124,51,65,92
85090,51,46,92
70396,339,22,92
73120,51,130,92
34774,48,39,91
32700,266,48,91
31994,214,100,91
32000,214,100,91
32004,214,40,91
36817,230,27,91
36823,230,27,91
39190,51,35,91
39285,51,35,91
43070,284,49,91
72286,284,38,91
73289,214,32,91
75643,284,48,91
76101,284,59,91
78768,48,45,91
81304,266,65,91
53609,51,45,91
53856,383,85,91
54761,51,55,91
57130,51,55,91
57597,113,70,91
59209,284,38,91
63465,48,85,91
64271,266,29,91
65301,374,70,91
103740,214,95,91
107017,303,30,91
108392,266,85,91
108625,108,28,91
14376,214,15,84
89904,51,18,84
91978,408,24,84
66673,260,9,84
67147,260,18,84
31864,260,21,84
37255,51,12,84
42093,214,11,84
15285,381,15,84
26519,51,14,84
26268,51,35,84
32130,51,18,84
89352,47,12,84
98485,51,11,84
99480,51,27,84
100342,214,12,84
100984,214,11,84
62604,51,28,84
67699,51,29,84
52389,13,20,84
3570,51,14,84
1962,214,10,84
30738,24,13,84
18402,11,14,86
27317,408,12,86
28689,408,39,86
41256,51,40,86
43124,51,30,86
53466,29,14,85
56892,395,22,85
62174,51,10,85
64997,51,20,85
67119,408,20,85
72191,408,20,85
73552,51,13,85
87033,51,16,85
93818,51,28,85
100394,214,10,85
6929,51,8,85
51811,64,9,85
13513,51,26,85
18071,260,9,85
18334,408,38,85
9675,51,18,85
12293,395,16,85
19318,280,35,86
101062,266,22,86
62320,51,10,86
85623,371,18,86
77339,260,22,86
96211,339,17,86
75746,371,50,86
76139,266,18,86
79471,371,41,86
85620,371,24,86
97267,371,40,86
97308,371,20,86
51958,371,60,86
54804,356,10,86
55811,339,25,86
60883,371,40,86
65856,371,15,86
44631,51,24,86
10291,260,12,86
46891,132,36,86
98249,51,39,86
10208,64,10,86
60153,195,46,85
62588,51,26,85
62593,51,28,85
64745,51,40,85
69444,51,20,85
7740,51,34,85
8473,296,16,85
104491,48,15,85
29864,192,9,85
39203,51,27,85
77782,51,13,85
79054,354,10,85
69903,71,14,85
23608,37,12,85
20496,37,12,85
20497,37,20,85
25743,153,27,85
26712,51,10,85
27589,192,9,85
29249,51,42,85
29562,51,22,85
31309,108,21,85
15834,266,28,89
48492,11,30,89
51330,11,17,89
53897,266,28,89
58710,381,20,89
106632,291,27,89
319,74,49,89
68432,51,19,89
71010,187,18,89
72670,51,18,89
73254,291,30,89
77912,381,15,89
89781,51,30,89
95802,51,42,89
8673,74,63,89
15015,381,18,89
81574,354,14,89
4065,83,11,86
9094,132,25,86
14434,83,14,86
18789,253,15,86
35810,70,7,86
51130,253,25,86
59833,253,25,86
107609,69,17,86
110527,408,12,86
79928,408,32,86
85577,371,16,86
86755,371,12,86
92932,51,17,86
93268,51,35,86
18110,408,12,86
26004,51,36,86
94823,371,15,86
83510,132,15,86
57522,291,55,87
61526,51,46,87
69267,108,10,87
74749,193,10,87
74747,193,11,87
76321,193,12,87
77999,284,15,87
78343,214,24,87
80608,284,14,87
81584,354,10,87
81586,354,10,87
86710,267,32,87
13689,108,11,87
87628,266,28,87
87629,266,22,87
73638,395,26,87
89631,266,23,87
97037,284,25,87
98825,395,49,87
101465,266,27,87
101467,266,40,87
105500,214,23,87
5545,126,13,87
5923,51,35,87
7899,51,10,87
8280,51,17,87
8623,51,28,87
13167,51,50,87
51658,266,40,87
67514,51,19,87
86404,258,20,88
89466,230,10,88
98939,266,32,88
75404,304,14,88
81473,291,40,88
26988,108,15,88
43105,106,15,88
46715,106,12,88
7028,195,45,88
10501,260,16,88
19885,74,49,88
19873,11,20,88
24815,37,20,88
22010,37,25,88
25280,37,15,88
23728,37,18,88
25872,51,32,88
28113,195,45,88
37287,74,46,88
37571,51,53,88
42148,70,13,88
42917,51,38,88
95700,7,12,88
97848,7,14,88
99633,284,25,88
104317,260,15,88
7572,51,45,94
12422,284,40,94
12888,284,56,94
84415,408,70,94
104375,284,150,94
60435,51,75,94
78163,51,65,94
45446,51,75,94
46097,284,75,94
46978,51,120,94
48419,47,35,94
25803,51,44,94
30641,51,50,94
82886,51,65,94
94718,51,40,94
96571,255,44,94
70203,284,33,94
48212,51,75,94
56725,408,28,93
73457,47,20,93
84035,284,80,93
94464,358,25,93
104713,37,55,93
7652,284,50,93
8741,51,35,93
14342,51,88,93
18272,51,70,93
28430,284,97,93
30214,284,50,93
33260,305,391,93
28758,331,28,88
33818,11,20,88
37108,51,45,88
37139,331,25,88
38115,51,31,88
38844,11,38,88
38848,11,49,88
41694,331,18,88
42633,166,35,88
43002,266,34,88
46481,331,45,88
47964,51,35,88
40113,395,30,88
27465,51,40,88
28335,266,28,88
28824,331,25,88
36807,230,33,88
38113,51,31,88
43042,291,35,88
102512,214,16,88
3738,395,22,88
6182,331,36,88
7324,230,23,88
14885,28,34,88
19276,331,16,88
50288,51,37,88
50722,51,85,88
51644,266,28,88
51698,331,23,88
16975,371,70,93
37577,51,35,93
51984,371,62,93
2563,371,60,93
3903,371,80,93
97436,371,55,93
69100,51,48,92
41287,51,32,92
103396,51,70,92
27986,51,54,92
40538,371,80,92
59472,51,60,92
71331,51,30,92
95868,51,45,92
98952,51,23,92
105396,51,45,92
58214,51,45,92
27141,371,56,92
78005,51,50,92
580,51,35,92
11202,51,17,92
37751,51,40,92
78004,51,33,92
84101,51,25,92
86744,371,65,92
96328,305,56,93
101280,51,85,93
101281,51,85,93
109900,51,44,93
11036,51,21,93
14599,51,80,93
25579,37,115,93
36398,291,48,93
56749,339,40,92
63215,305,44,92
85901,339,30,92
25957,339,45,92
34716,305,68,92
86096,291,55,92
86684,214,48,92
100778,51,60,92
100780,51,70,92
1375,51,125,92
107562,383,25,92
109897,51,40,92
13362,51,48,92
21753,37,38,92
57974,51,20,85
62128,51,30,85
68781,266,20,85
80907,260,17,85
82079,354,10,85
94613,51,75,85
97745,62,12,85
1891,51,20,85
110421,260,13,85
19046,64,10,85
20321,51,23,85
31537,408,18,85
36886,187,22,85
1312,211,12,85
22576,342,11,85
31180,51,11,85
34576,193,12,85
37249,371,40,88
104554,342,17,88
71742,208,15,88
80734,342,25,88
82348,7,14,88
82904,260,13,88
95937,24,25,88
97346,371,18,88
5999,279,20,88
8962,51,14,88
18054,260,14,88
25306,37,22,88
25643,208,29,88
28748,51,35,88
57972,51,33,88
60590,111,15,88
61574,371,31,88
8232,266,17,88
13277,87,12,87
25059,342,20,87
30459,51,10,87
30554,414,12,87
30955,381,50,87
32314,214,15,87
81593,106,8,87
81478,108,15,87
84143,51,15,87
90414,408,30,87
90840,253,16,87
93370,230,10,87
96241,214,15,87
99026,51,40,87
99114,253,16,87
105645,414,10,87
57418,51,42,87
58421,381,11,87
61230,51,12,87
63333,48,27,87
72005,414,18,87
72006,78,13,87
74762,270,19,87
76353,51,35,87
79186,258,19,87
39479,346,17,87
39776,51,25,87
40740,371,17,87
42674,414,10,87
47862,51,25,87
68389,408,25,91
72918,60,17,91
73877,408,28,91
77823,408,60,91
78259,51,28,91
81215,408,54,91
94386,408,32,91
94389,408,36,91
95991,408,50,91
96757,408,58,91
100304,408,30,91
101580,69,55,91
109240,408,66,91
77333,408,60,91
83708,51,54,91
83924,408,48,91
83925,408,51,91
22975,37,12,85
40019,37,13,85
41544,331,30,85
75363,51,20,85
54709,253,35,85
102063,404,20,85
101275,408,35,85
102230,37,18,85
48137,211,11,85
2880,188,35,85
18155,51,10,85
90411,408,40,85
10841,51,15,85
2611,71,10,85
3828,253,27,85
6162,331,8,85
7065,408,18,85
15510,331,10,85
21767,37,30,85
25424,37,10,85
22280,37,20,85
22435,37,19,85
23997,37,14,85
23999,37,15,85
24000,37,14,85
20624,211,10,85
71008,187,37,91
8270,51,49,91
8530,51,55,91
14607,51,32,91
1377,51,135,91
21223,37,12,91
19969,37,14,91
38504,51,16,91
40198,51,60,91
40200,51,34,91
68134,230,54,91
78046,339,33,91
96226,214,19,91
99262,304,46,91
101114,51,25,91
63909,51,50,91
66205,51,29,91
9857,260,15,88
48237,408,37,88
60313,51,28,88
62082,193,15,88
63661,51,20,88
66822,260,15,88
68331,51,35,88
68924,408,24,88
72795,408,45,88
72800,408,20,88
72802,408,20,88
76659,331,32,88
82623,51,17,88
83058,51,18,88
84033,284,50,88
84265,284,29,88
89652,384,15,88
1368,260,22,88
2272,408,45,88
5078,60,14,88
5085,25,13,88
6615,284,90,88
7619,253,25,88
8954,408,15,88
12928,408,18,88
13324,408,26,88
13341,408,44,88
13358,408,38,88
15130,408,15,88
86273,51,35,90
91893,51,18,90
93875,51,65,90
95047,242,10,90
100182,51,24,90
17213,284,35,90
17278,284,85,90
25819,51,25,90
26310,51,35,90
34042,11,21,90
35725,284,90,90
46159,51,24,90
56990,408,25,90
58065,51,42,90
88486,201,50,90
88495,281,24,90
93029,253,37,90
95075,51,40,90
101286,51,34,90
1715,284,60,90
3017,51,35,90
7340,394,60,90
12895,51,55,90
103812,83,30,90
108904,51,30,90
109041,11,20,90
27827,71,11,88
66498,255,30,88
49886,29,18,88
50690,408,25,88
52087,51,29,88
52553,51,12,88
52709,408,45,88
57488,408,26,88
58973,371,21,88
104871,371,27,88
102252,51,23,88
101470,51,10,88
101476,208,15,88
29331,51,11,88
30325,51,29,88
30912,80,25,88
31114,146,18,88
34511,342,18,88
35143,29,20,88
32736,29,16,88
37489,408,39,88
45658,29,13,88
46181,208,50,88
48664,51,25,88
101243,408,19,88
27337,408,30,88
54714,51,18,88
57181,51,19,88
72272,260,20,91
110140,51,50,91
106,51,24,91
4388,266,150,91
6519,51,18,91
55293,11,31,91
55468,92,49,91
57195,51,30,91
63779,51,78,91
65185,37,15,91
66378,408,58,91
66380,408,55,91
66845,260,58,91
68182,230,38,91
69469,51,25,91
82493,392,23,91
24296,193,36,91
26202,51,40,91
30102,353,40,91
33068,11,33,91
33244,11,18,91
33657,11,30,91
35656,11,23,91
35981,92,40,91
40987,51,35,91
42952,51,50,91
47199,408,35,91
47659,51,38,91
49786,11,20,91
109657,24,12,86
45741,342,12,86
49976,7,12,86
11254,51,13,85
11425,341,14,85
29580,331,14,85
41669,331,9,85
50116,7,11,85
65465,331,10,85
68626,24,12,85
79926,408,34,85
80576,331,14,85
81545,307,11,85
91866,408,15,85
100338,214,7,85
100340,214,12,85
76525,214,12,85
88960,51,18,85
89906,51,35,85
93506,214,11,85
59514,51,40,90
3633,187,29,90
7156,408,28,90
11960,205,16,90
13595,51,17,90
48278,51,16,90
48996,51,21,90
49212,331,36,90
19731,408,12,90
25029,48,36,90
22904,305,50,90
20763,51,22,90
27166,48,25,90
29708,341,17,90
30613,48,27,90
32375,51,75,90
34143,322,25,90
41586,341,30,90
75091,51,52,90
75461,408,15,90
85187,51,80,90
87108,408,20,90
92022,408,28,90
92031,408,18,90
77029,305,130,90
40180,51,38,94
43689,51,32,94
53090,51,65,94
64677,51,60,94
80861,51,36,94
85042,51,55,94
98259,51,54,94
40179,51,65,94
45361,51,50,94
47401,408,42,94
73666,408,50,94
89310,168,54,94
18025,266,70,88
24252,296,24,88
24847,296,15,88
22333,342,25,88
25588,342,14,88
26664,208,30,88
28383,51,26,88
30282,51,40,88
31456,51,47,88
34987,296,17,88
35162,342,19,88
33165,296,17,88
33932,296,20,88
36974,410,14,88
38338,408,35,88
39293,51,35,88
39778,51,12,88
43435,51,19,88
46135,381,20,88
50363,255,11,88
55247,51,32,88
57360,255,19,88
59571,51,34,88
61081,51,45,88
61379,266,48,88
62035,51,35,88
67259,408,25,88
68936,408,19,88
56886,266,24,90
57096,51,10,90
57778,258,22,90
59663,51,60,90
61341,168,43,90
61679,296,17,90
72626,255,15,90
76069,331,20,90
80227,260,33,90
80767,342,46,90
83324,296,12,90
83678,253,20,90
86935,258,28,90
89245,266,15,90
90260,51,38,90
91110,51,35,90
92689,51,42,90
92942,51,55,90
93178,51,38,90
96951,258,20,90
99474,253,25,90
9624,51,60,90
16260,69,22,90
20887,296,20,90
24211,296,26,90
24965,296,20,90
25063,296,20,90
22667,296,25,90
29255,291,47,91
36403,291,50,91
40256,48,33,91
47144,408,35,91
79274,331,39,91
79276,331,39,91
85197,408,29,91
90616,51,46,91
71454,48,79,91
73413,83,34,91
1265,371,78,91
104753,270,50,91
109727,383,45,91
14398,211,15,90
96430,371,49,90
25631,291,60,90
26261,51,40,90
26812,408,18,90
1267,371,78,90
4908,51,42,90
17166,408,16,90
103601,62,18,90
51500,51,38,90
52297,24,20,90
95457,408,18,90
31380,333,16,90
71755,383,85,90
77551,51,40,90
79451,371,100,90
23770,37,33,86
23951,37,45,86
28069,214,11,86
37512,408,25,86
96635,187,13,86
103742,214,18,86
107033,384,21,86
108495,51,25,86
66905,253,26,86
57349,153,15,86
59765,214,15,86
62384,371,55,86
69523,51,17,86
90892,253,30,86
684,214,9,86
3405,51,50,86
16860,371,40,86
24329,37,40,86
24848,37,20,86
21667,37,70,86
87669,371,80,86
89768,51,34,86
101535,408,30,86
67642,341,90,93
69563,305,120,93
8153,48,100,93
77028,305,100,93
77030,305,100,93
32434,48,110,93
32439,48,85,93
33883,48,50,93
63434,48,280,93
65986,64,90,93
72222,260,21,93
78864,331,102,93
91616,48,80,93
9122,331,60,93
26483,51,82,93
32438,48,105,93
32848,48,391,93
40505,305,108,93
34928,305,43,93
63440,48,70,93
63442,48,280,93
11830,48,60,93
31089,51,28,93
48286,51,20,88
50275,51,35,88
53594,253,20,88
53966,126,16,88
54737,408,17,88
55458,51,60,88
57000,408,25,88
57286,51,44,88
58849,371,26,88
39572,1,25,88
45493,51,30,88
15379,381,30,88
20265,408,16,88
26467,166,50,88
27386,408,12,88
30219,408,35,88
32413,193,20,88
35173,48,42,88
56168,51,45,89
63960,371,25,89
46411,51,14,89
53363,339,13,89
65842,371,35,89
81405,371,28,89
81643,354,15,89
90752,339,35,89
109327,51,35,89
38035,92,13,88
43909,51,34,88
47256,371,14,88
10662,260,20,88
39066,260,16,88
52407,266,24,88
57692,266,26,88
58003,51,35,88
60081,51,15,88
61263,51,35,88
66451,51,22,88
72476,51,45,88
82639,266,19,88
85162,51,20,88
87706,371,18,88
89884,266,18,88
921,192,14,88
2209,51,30,88
51581,51,12,87
53179,51,21,87
55421,51,25,87
104070,201,28,87
56647,253,19,87
61639,29,22,87
70295,51,12,87
79511,371,12,87
88272,201,15,87
88920,371,18,87
94384,408,21,87
102342,371,23,87
102357,371,22,87
50687,408,20,87
52345,253,15,87
55310,51,26,87
58575,371,16,87
59577,408,16,87
60645,51,16,87
3794,253,25,87
4095,315,19,87
7100,408,28,87
9301,51,106,87
13886,284,45,87
17402,371,30,87
18590,342,12,87
45147,408,18,87
74779,208,18,87
86320,51,14,87
91875,51,28,87
93389,51,22,87
46425,284,20,87
83345,51,24,87
93388,51,20,87
1241,74,45,87
60362,408,20,87
61189,51,36,87
110104,408,30,87
105991,51,32,87
105992,51,29,87
108794,255,35,87
84028,284,17,87
87509,175,18,87
17171,284,24,87
77982,284,15,87
9193,51,16,87
1392,408,22,87
77935,74,80,87
31671,341,17,88
42873,408,29,88
97423,341,18,88
98050,341,31,88
99168,408,39,88
100865,408,28,88
104698,37,15,88
31336,305,12,88
51301,27,138,87
45350,51,38,94
46951,51,75,94
60167,83,75,94
82371,108,84,94
100504,51,25,94
45341,51,65,94
105897,83,65,93
56248,51,55,93
82230,108,95,93
12323,51,55,93
6873,51,52,93
45345,51,38,93
71724,51,48,93
109208,408,39,93
45348,51,50,93
56251,51,25,93
3452,408,20,92
16789,106,28,92
104883,208,31,92
101500,51,45,92
85939,51,25,92
75309,266,42,92
46952,51,55,92
1784,258,52,92
64605,51,38,84
71616,51,28,84
49241,51,26,84
13656,381,7,84
72145,51,26,84
76267,51,11,84
87708,214,10,84
94505,381,10,84
95633,209,22,84
30582,266,35,84
35511,48,22,84
39184,51,10,84
47367,267,13,84
57022,214,8,84
14389,214,10,84
58654,51,18,84
58658,51,25,84
77373,51,11,84
77374,51,11,84
91306,51,36,84
51536,208,15,84
70632,51,11,85
58447,371,14,85
71223,253,18,85
77341,260,11,85
81248,51,12,85
83029,51,20,85
83033,51,14,85
83241,51,35,85
89219,64,18,85
90811,253,18,85
91450,253,22,85
98551,51,18,85
13630,51,20,85
18258,58,26,85
25036,37,13,85
30154,253,29,85
85503,310,10,85
54395,64,13,85
56102,51,30,85
58386,130,17,85
49409,51,30,85
5606,395,18,85
10097,64,12,85
11521,260,8,85
12868,253,15,85
24715,37,33,85
22351,37,17,85
74731,260,135,93
84571,51,50,93
50336,253,19,93
5222,51,65,93
6336,260,50,93
9368,51,44,93
10860,51,24,93
11771,48,80,93
17876,284,51,93
19102,51,36,93
32170,48,65,93
32342,48,160,93
32344,48,99,93
35554,48,50,93
39040,51,90,93
65169,408,65,93
65199,48,53,93
75956,68,20,93
80378,51,42,93
81083,51,38,93
83107,253,50,93
84997,284,42,93
86667,51,50,93
91102,51,55,93
91116,51,55,93
96778,51,42,93
69326,51,25,93
69466,51,26,93
76881,51,100,93
92509,260,9,87
102737,51,16,87
103056,51,38,87
103992,260,11,87
43358,51,16,87
50601,398,27,87
110528,344,24,87
3569,51,14,86
4202,51,14,86
9614,414,10,86
14422,83,17,86
33540,266,20,86
105680,346,15,86
51051,51,18,86
107390,51,51,87
57965,51,17,87
66391,408,49,87
73615,255,15,87
85245,51,23,87
94299,51,25,87
96799,284,15,87
96920,284,19,87
54791,51,38,87
54792,51,24,87
69948,408,13,87
71048,83,24,87
71067,62,12,87
72780,408,24,87
7905,51,25,87
19174,284,24,87
30054,284,15,87
56400,408,42,85
62509,51,15,85
64518,305,16,85
68438,51,15,85
72355,187,12,85
78594,371,10,85
80727,37,13,85
15491,371,17,85
87765,408,18,85
92625,408,11,85
93594,51,20,85
98540,26,15,85
22736,37,9,85
23754,37,17,85
23755,37,17,85
38964,260,15,85
40682,371,18,85
102945,371,29,85
49052,408,35,84
74262,51,12,84
100144,51,12,84
106006,408,22,84
19294,51,18,84
24945,37,14,84
23393,37,20,84
23694,37,14,84
7906,51,44,93
55262,284,140,93
77926,74,139,93
79553,284,175,93
94366,408,28,93
97371,284,85,93
7467,51,115,93
43694,51,22,93
46079,284,75,93
46339,284,55,93
55263,284,35,93
66261,284,60,93
67584,284,134,93
48756,51,30,90
36010,371,35,89
274,266,20,89
827,8,14,89
829,8,13,89
17809,371,60,89
17936,371,69,89
46331,371,40,89
106961,303,20,89
66661,260,64,89
69717,371,50,89
85619,371,69,89
97305,371,35,89
80902,260,13,89
71563,371,26,89
78222,371,70,89
81998,108,14,89
98248,51,44,89
25808,371,40,89
36132,371,40,89
40371,307,12,89
249,282,20,89
273,266,13,89
17677,371,60,89
50574,166,64,89
54404,339,25,89
107261,413,19,89
106150,231,20,89
79668,371,59,89
31331,305,105,94
81446,408,60,94
59646,51,75,93
37694,305,28,93
19083,51,30,93
77008,305,40,93
64496,305,253,93
90612,51,48,93
81445,408,60,93
50286,339,30,93
110555,305,32,93
92716,408,36,93
93698,51,75,93
31003,408,38,93
66630,24,15,93
7714,51,55,93
7441,51,65,92
37695,305,60,92
86366,51,35,92
81444,408,60,92
108525,408,45,92
64498,305,75,92
59803,51,50,92
94117,51,26,92
31330,305,54,92
31004,408,25,92
94010,381,16,85
95185,211,9,85
57818,11,17,85
102238,51,18,85
107434,253,15,85
17746,253,60,85
20534,51,32,85
20783,51,20,85
49350,253,19,85
104009,190,12,84
27787,62,12,84
27804,201,8,84
30257,51,12,84
36254,11,18,84
98987,51,55,92
104131,284,84,92
8123,284,40,91
103474,74,90,91
12408,284,62,91
15088,408,22,91
81059,284,42,91
105444,51,75,91
57468,408,32,91
67269,284,75,91
69595,193,27,91
96736,284,56,91
106709,408,12,91
49708,193,36,91
1234,284,50,91
8118,284,83,91
28752,284,40,91
76304,201,22,91
42829,408,36,91
43537,193,32,91
68068,284,45,91
70483,284,60,91
74142,408,45,91
74150,408,28,91
52365,152,68,85
27384,408,12,85
28252,408,19,85
28255,408,19,85
14468,83,10,85
103808,197,16,85
46662,253,17,85
46665,253,30,85
45458,376,17,85
45466,296,12,85
53844,51,20,85
58181,380,23,85
62818,51,40,85
63452,48,40,85
64116,71,12,85
72600,381,14,85
77809,51,10,85
67797,51,110,85
48585,357,40,84
63821,253,14,84
63944,51,12,84
49242,51,29,92
50624,51,125,92
57274,266,55,92
105861,51,65,92
109161,51,65,92
49829,74,87,92
61054,43,85,92
61112,266,20,92
75949,68,30,92
76015,51,42,92
11022,74,150,92
6267,48,26,92
6764,51,60,92
8902,51,60,92
9210,381,25,92
12535,266,36,92
12541,266,34,92
19206,51,69,92
25174,29,59,92
20468,51,23,92
41323,51,36,92
27591,8,40,92
27598,192,30,92
57399,51,34,92
60132,74,150,92
60356,51,34,92
22289,37,28,87
23533,37,15,87
1225,371,55,87
4106,408,30,87
89473,51,125,87
57268,282,22,87
61409,282,22,87
64224,260,30,87
72839,164,43,87
30525,51,42,87
39205,51,45,87
44358,51,35,87
45531,282,22,87
45533,282,18,87
50499,51,25,87
86169,258,25,90
89689,51,25,90
92704,51,40,90
100894,51,39,90
102834,266,60,90
103425,267,19,90
69243,51,38,90
70189,381,25,90
70956,381,17,90
75264,51,25,90
76883,51,40,90
80848,208,14,90
83400,51,85,90
90288,214,75,90
91897,51,18,90
93488,266,22,90
99564,43,30,90
100234,43,25,90
100896,51,34,90
101595,208,20,90
107795,230,20,90
