wine_id,region_id,price,score
21687,37,45,84
88744,381,30,87
89545,51,23,87
100238,381,30,87
3951,381,35,87
30301,51,18,87
37354,51,38,87
68124,230,62,87
77570,253,22,87
80349,253,12,87
80640,240,62,87
94002,381,12,87
53167,74,60,87
60387,381,23,87
62170,51,10,87
46088,284,52,90
51093,51,20,90
104408,284,45,90
85548,284,30,90
74936,132,34,90
77988,284,60,90
78900,284,34,90
80785,284,67,90
93012,253,60,90
108342,408,14,90
51367,51,48,90
54732,408,15,90
62933,408,18,90
68043,284,49,90
52116,284,50,90
37463,408,53,90
46028,284,50,90
48363,51,27,90
48757,51,60,90
96683,408,16,90
47620,51,38,86
67716,51,19,86
74625,51,20,86
77291,51,27,86
110443,51,30,86
4666,51,44,86
4731,51,39,86
15612,84,26,86
82715,51,48,86
23018,37,20,90
23098,37,30,90
20203,408,30,90
23821,37,21,90
48692,384,23,90
50448,253,14,90
51162,253,15,90
52458,51,50,90
56649,253,18,90
56695,253,17,90
61401,47,20,90
31913,399,30,90
108346,408,20,90
73654,408,15,90
91528,51,22,90
36560,230,28,89
5128,284,20,89
7086,51,40,89
12499,284,88,89
36330,284,50,89
44218,27,25,89
79117,284,115,89
89739,51,18,89
204,284,65,89
11442,284,45,89
12236,51,65,89
74647,284,50,89
77535,284,65,89
90201,214,35,89
104850,230,20,89
104852,230,40,89
45219,284,30,89
18875,51,45,89
41074,51,45,89
60451,408,18,92
27995,51,65,92
28583,381,124,92
82471,381,73,92
84038,51,18,92
87231,51,64,92
92904,408,20,92
58584,51,24,92
7154,408,19,92
9815,214,55,92
12900,408,35,92
12967,381,65,92
97939,51,40,92
100235,381,120,92
83177,408,95,92
92728,408,25,92
66349,408,48,92
38208,408,30,92
91558,51,24,85
94632,408,10,85
109188,408,50,85
73967,51,19,85
18343,408,48,85
29332,51,11,85
46657,253,25,85
49174,51,34,85
53328,408,35,85
38334,408,20,85
46461,408,13,85
95346,253,25,85
101472,51,10,85
37476,408,42,91
45381,51,38,91
73588,408,38,91
91883,51,42,91
63849,51,45,91
64389,51,35,91
9173,230,23,91
68132,230,83,91
22605,37,29,91
23097,37,26,91
23810,37,35,91
66539,230,54,91
83837,230,64,91
6469,51,38,91
12333,51,28,91
24097,296,60,91
99753,51,60,92
66217,51,52,92
69135,51,57,92
81868,192,42,92
82407,108,50,92
82979,51,70,92
84886,51,34,92
41787,51,25,92
75197,195,25,91
25652,284,68,90
28401,408,20,90
44234,284,64,90
36336,408,40,90
45127,51,40,90
45154,408,30,90
46040,284,25,90
48971,51,95,90
67970,408,28,90
28249,408,19,90
30832,51,50,90
36577,230,35,90
36579,230,32,90
53881,51,38,90
99484,51,25,90
100538,51,32,90
3761,230,25,90
79379,408,26,89
14874,371,110,89
14973,371,70,89
25886,51,36,89
26640,408,32,89
27260,153,25,89
68749,371,28,89
94039,51,26,89
106380,253,15,89
108402,51,30,89
107423,51,35,89
90251,51,48,89
90292,51,24,89
95052,242,12,89
96018,408,18,89
40895,371,33,89
26637,408,28,89
40928,371,28,89
43323,371,60,89
37874,51,18,92
38284,51,40,92
51567,51,40,92
73262,108,30,92
93283,51,55,92
95786,51,40,92
41297,51,85,92
41304,51,42,92
93562,51,65,92
97944,51,22,92
44636,51,75,92
53322,51,45,92
69817,51,44,92
73778,51,150,92
41309,51,32,92
68022,51,47,92
84705,284,19,87
88596,214,10,87
56618,408,17,87
58138,29,18,87
60601,108,10,87
76390,192,12,87
79428,108,12,87
81480,108,55,87
19216,408,25,87
25233,37,16,87
21937,37,20,87
25351,37,16,87
20514,37,13,87
27048,408,16,87
29963,192,15,87
1978,214,12,87
9288,214,11,87
11680,51,23,87
32051,284,13,87
7091,51,18,87
9469,51,32,87
9713,51,20,87
12604,51,35,87
14372,51,12,87
69136,51,60,93
73517,51,74,93
110031,51,26,93
106067,371,150,93
33941,296,33,93
68280,371,60,93
39022,51,78,93
40900,371,70,93
42842,51,55,93
47420,408,42,93
47422,408,32,93
14324,51,50,93
14478,51,54,93
18990,51,52,93
82862,51,40,93
84220,51,70,93
88090,51,55,93
91068,51,55,93
99237,51,60,93
63037,51,50,93
63039,51,24,93
108132,51,39,93
109185,408,50,93
26635,408,32,93
28293,51,36,93
75536,51,18,88
78286,51,48,88
78290,51,38,88
78825,11,23,88
78822,11,23,88
85843,51,20,88
7880,195,54,88
8635,284,75,88
8650,284,19,88
14986,74,40,88
14987,74,40,88
17723,51,30,88
18958,51,36,88
20855,37,10,88
21579,37,25,88
21948,37,13,88
22396,37,13,88
22751,37,15,88
23257,37,18,88
23324,37,14,88
23808,37,20,88
25875,51,24,88
25876,51,20,88
98736,51,29,85
69740,408,14,85
72156,51,15,85
86871,51,25,85
91975,51,36,85
94311,51,26,85
46556,395,23,85
6731,51,7,85
80968,51,21,85
89754,408,15,85
94313,51,16,85
94314,51,11,85
100402,214,15,85
77568,253,23,85
98811,395,18,85
6735,51,7,85
6737,51,10,85
10423,51,25,85
17276,284,46,88
69934,408,25,88
72778,408,27,88
87656,284,75,88
3215,51,12,88
17260,284,57,88
55412,47,20,88
57964,51,18,88
80619,284,29,87
80786,284,20,87
84981,284,18,87
94360,51,15,87
105647,51,30,89
2362,51,92,89
50309,253,36,89
50310,253,17,89
50744,47,29,89
60453,408,35,89
79205,47,59,89
80342,47,51,89
9598,253,20,89
100754,11,25,89
20091,51,75,89
30522,51,65,89
30564,51,75,89
37477,408,42,89
37488,408,29,89
56679,253,17,88
110299,214,30,85
10022,214,12,85
59373,214,13,85
67123,408,26,85
76171,371,149,85
102644,108,10,84
2666,214,12,84
31178,408,20,84
38292,51,45,84
88594,214,11,84
60319,51,35,84
67122,408,34,84
79217,381,12,84
31046,51,32,84
56468,51,22,84
6760,51,40,84
8834,51,15,84
12759,214,4,84
19259,381,12,84
73278,214,18,84
57124,51,22,84
59356,381,14,84
86548,408,20,84
109097,51,8,83
109099,51,7,83
85229,51,11,83
25891,408,21,82
64959,51,10,82
100522,51,15,82
18913,51,18,82
49237,51,14,82
105533,51,20,82
50390,253,11,81
1982,214,15,88
56902,84,17,88
10020,214,12,88
752,284,36,88
4937,51,35,88
7797,51,25,88
19392,51,60,88
28149,284,21,88
28304,51,41,88
30122,132,13,88
81338,108,16,88
81783,108,19,88
86001,51,28,88
86647,214,20,88
97640,51,50,86
43627,395,25,86
67902,253,35,86
73026,51,25,86
84433,51,28,86
86870,51,36,86
94315,51,16,86
6287,51,24,86
72570,51,10,88
69333,296,15,88
102744,51,16,88
35863,51,42,88
43849,51,13,88
39889,51,100,88
5573,51,42,88
7738,51,22,88
85279,51,20,88
85645,371,15,88
87216,371,22,88
94216,51,52,88
67720,51,30,88
70259,51,17,88
75356,51,35,88
107212,51,13,88
108432,51,40,88
23718,37,20,88
28735,51,27,88
36099,51,28,88
38157,51,15,88
40131,371,20,88
40349,408,22,88
45167,408,30,88
45217,284,30,88
46365,51,30,88
46498,284,50,88
105668,51,18,88
106377,253,15,88
106828,253,20,88
50913,408,30,87
52579,51,16,87
57074,51,19,87
58375,371,22,87
58207,284,48,87
62055,253,35,87
49325,216,22,86
49343,51,38,86
4054,214,13,86
619,51,69,86
73787,214,13,86
66113,216,26,86
81968,192,17,86
85678,51,26,86
86433,51,30,86
25690,214,60,85
60512,216,20,85
64828,51,30,85
32316,214,20,84
60347,51,125,84
6631,51,28,84
84157,51,28,84
110259,214,11,84
56525,51,26,84
67806,51,65,84
61084,381,20,84
68862,214,25,83
73621,265,18,83
84383,51,22,83
18768,381,14,83
15892,381,14,83
77309,51,23,83
54539,51,25,82
84489,214,20,82
7959,51,250,92
8431,51,44,92
10013,214,20,92
15149,371,22,92
38408,214,110,92
49167,51,55,92
50559,51,110,92
64326,51,50,92
72308,108,30,92
79028,51,34,92
80524,51,65,92
5963,51,40,92
14260,51,90,92
102148,51,42,92
103073,51,54,92
79615,108,80,94
109848,51,135,94
61344,74,58,94
63618,74,79,94
31737,51,200,94
44250,195,60,94
60143,74,125,94
61345,74,50,94
31739,51,200,94
106305,51,48,94
76218,51,60,93
17701,51,49,93
105355,74,69,93
58344,296,26,93
89835,51,12,88
89853,51,48,88
92266,51,14,88
98927,253,15,88
101125,51,18,88
104517,29,19,88
106741,408,13,88
3327,51,20,88
7420,408,24,88
9044,253,17,88
9370,51,60,88
13557,408,25,88
13892,284,32,88
13908,284,37,88
65962,284,17,88
68350,253,39,88
69981,408,45,88
70520,284,27,88
73346,408,14,88
73899,408,28,88
75117,253,28,88
50659,51,20,89
76082,284,50,89
94348,51,24,89
67049,51,22,89
68660,51,55,89
70731,284,16,89
71414,71,25,89
94903,51,65,89
54298,37,20,89
16037,132,26,89
44207,27,42,89
72810,284,55,89
74319,408,22,89
76853,51,38,89
77289,51,39,89
81169,51,45,89
73449,47,128,94
95549,51,80,94
55534,51,72,94
60852,37,155,94
64421,51,60,94
64427,51,70,94
64428,51,70,94
35912,398,49,94
40073,398,57,94
109243,408,99,94
80475,47,110,94
104385,37,130,94
109231,408,79,94
23893,37,250,94
21395,37,130,94
1790,51,95,94
3963,399,50,94
45871,47,100,94
82337,108,28,86
88796,108,15,86
61229,51,12,86
6,51,18,86
58747,37,15,86
65412,195,42,86
42347,214,10,86
44317,108,20,86
47908,51,44,86
43921,51,12,85
56616,408,17,85
56620,408,21,85
76391,192,11,85
81477,108,18,85
93585,51,50,85
10780,11,22,93
18384,265,25,93
19090,51,40,93
32782,51,35,93
37216,51,95,93
40213,51,58,93
43442,51,42,93
19779,74,150,93
90140,51,40,93
91845,51,50,93
92455,51,32,93
73390,381,29,93
50623,51,60,93
57398,51,26,93
110430,11,36,93
49827,74,81,93
98997,51,60,93
62707,51,60,93
65091,74,90,93
2642,214,35,93
5974,51,60,93
6365,51,125,93
106187,51,75,85
52323,51,10,85
53422,51,18,85
63208,51,10,85
64913,51,45,85
23401,37,13,85
47137,381,11,85
78898,381,60,85
22385,37,10,85
55923,51,20,85
66957,51,35,85
68552,51,11,85
68657,90,21,85
68682,51,20,85
73150,74,36,85
81271,51,14,85
11926,253,19,91
14474,51,54,91
90698,51,23,91
91521,51,75,91
7,51,19,91
11218,51,50,91
12470,408,34,91
12471,408,50,91
25222,37,60,91
25255,37,22,91
23000,37,33,91
30696,51,65,91
30698,51,55,91
69202,51,48,91
72552,51,50,91
72427,51,22,91
91696,408,28,91
92526,51,34,91
92739,408,40,91
92741,408,30,91
50271,47,59,91
61911,51,36,90
3867,284,19,90
4194,51,26,90
10923,284,50,90
48370,51,45,90
51243,51,45,90
52656,182,25,90
53192,51,75,90
57409,51,28,90
59783,214,20,90
60270,214,30,90
81016,284,30,90
81136,222,38,90
82036,108,15,90
26166,51,18,85
34970,296,15,85
37040,51,16,85
42649,51,13,85
63157,51,10,85
82312,108,18,85
92633,51,40,85
57982,51,24,85
11315,408,15,87
20948,37,25,87
24399,37,14,87
22167,37,15,87
22389,37,11,87
22915,37,20,87
22917,37,17,87
23387,37,20,87
28237,408,28,87
31532,408,20,87
32369,51,55,87
63939,51,9,86
67196,408,36,86
67198,408,32,86
67204,408,25,86
95597,51,20,86
98550,51,18,86
55187,51,250,98
64445,51,70,97
51108,408,120,96
43758,51,48,95
51107,408,120,95
43754,51,62,95
32785,51,35,95
18843,408,80,95
64449,51,70,95
31235,51,65,95
18842,408,105,95
64453,51,60,95
80376,51,48,94
98405,51,64,94
103219,381,135,94
46330,284,32,87
46653,253,14,87
49047,408,35,87
49255,51,65,87
107584,51,17,87
91513,51,22,87
92074,51,13,87
93020,253,29,87
96830,284,45,87
56294,51,15,87
103480,74,56,87
107142,51,22,87
37678,74,60,87
72627,284,30,87
25192,37,12,87
23715,37,25,87
26370,51,20,87
37461,408,42,87
104751,108,20,92
94109,51,42,92
97865,214,100,92
98368,51,75,92
53438,51,55,92
55244,51,39,92
103724,214,90,92
81494,108,65,92
83860,230,26,92
97875,214,60,92
10026,214,60,92
8250,214,29,92
16595,192,25,92
32301,214,30,92
38852,11,62,92
28905,51,40,90
36629,253,25,90
48875,51,18,90
83373,51,20,90
85498,310,19,90
90342,371,94,90
96434,371,110,90
97442,371,70,90
103035,51,65,90
103036,51,65,90
103504,214,65,89
1931,408,42,89
9197,51,16,89
17764,371,20,89
21724,37,15,89
22861,37,19,89
30557,51,45,89
79505,371,40,89
79634,371,40,89
83239,51,35,89
85494,310,30,89
81119,284,15,87
85035,253,43,87
88906,381,16,87
102940,371,24,87
4245,284,13,86
7128,395,22,86
8792,51,30,86
14811,284,23,86
15535,381,15,86
26973,381,22,86
28531,381,13,86
80251,51,72,86
81863,192,14,86
81982,192,10,86
85974,51,22,86
92255,51,16,86
94777,51,25,86
98075,381,17,86
95552,253,25,86
102325,381,20,86
22206,37,13,86
36319,346,25,86
44840,51,40,86
44841,51,40,86
48096,51,55,86
101659,51,50,86
71243,51,34,86
27299,408,15,86
33801,29,15,86
39686,214,13,86
53501,51,30,87
57980,51,17,87
69496,51,50,87
70565,29,10,87
89992,132,20,87
94282,51,35,87
97559,51,24,87
98275,51,54,87
109785,51,25,87
94373,408,18,87
94375,408,19,87
103034,51,65,87
23983,37,11,85
30456,51,10,85
40809,371,16,85
47074,408,16,85
101610,408,6,85
72433,51,21,85
87766,408,17,85
92815,371,8,85
15562,371,19,85
18486,37,10,85
21228,37,15,85
25540,37,13,85
53941,74,40,85
56402,408,25,85
15004,408,30,85
18605,37,13,85
24239,37,14,85
24653,37,22,85
24810,37,15,85
24812,37,18,85
25119,37,12,85
18345,408,38,88
25558,37,15,88
28352,284,20,88
28731,51,40,88
49515,408,15,88
49689,51,18,88
52650,51,16,88
61897,371,35,88
67611,284,16,88
67941,51,24,88
69969,408,17,88
70589,284,50,88
39927,408,12,88
43944,51,28,88
46132,284,42,88
46669,253,16,88
1424,408,35,88
3326,51,20,88
4135,408,16,88
4442,408,22,88
48023,284,44,91
18296,284,98,91
20068,408,38,91
25649,284,90,91
51087,51,20,91
85525,51,80,91
86841,408,20,91
91723,408,30,91
106802,408,54,91
54727,408,15,91
65931,284,100,91
70726,284,26,91
57725,51,55,87
64806,253,18,87
68696,346,26,87
93793,253,25,87
102365,414,20,87
87117,408,10,87
91520,51,28,87
106618,51,15,87
11466,51,45,87
12299,51,37,87
47957,51,42,87
52538,51,20,87
52165,414,12,87
108532,51,22,87
26828,408,26,87
82285,192,14,87
82293,192,14,87
82460,108,25,87
85183,51,60,87
95454,108,17,87
110294,214,40,87
71285,195,20,87
76426,284,85,87
4333,284,30,87
942,192,12,87
6892,108,13,87
7090,51,20,87
10987,51,12,87
16466,108,15,87
24476,29,28,87
29984,192,10,87
109748,383,60,87
13620,284,16,87
15888,230,13,87
42290,214,12,87
6728,51,7,83
39755,51,12,83
55656,414,11,83
57959,51,18,83
70277,51,12,83
45125,51,5,83
6724,51,7,83
11640,51,18,83
27661,51,12,83
37991,223,13,83
78846,51,18,83
97593,71,9,83
68542,51,11,83
41495,51,9,83
41498,51,9,83
45120,51,5,83
46940,414,10,83
109505,51,65,90
49838,74,73,90
30979,346,50,90
27085,74,49,90
34419,11,21,90
36994,381,15,90
39187,51,150,90
44720,51,55,90
81828,108,30,90
59752,74,65,90
63633,74,54,90
92926,74,55,90
98079,381,20,90
54338,74,78,90
59787,214,15,90
63335,29,13,90
64957,51,30,90
66879,381,34,90
71138,381,20,90
72002,414,25,90
88329,51,25,90
91441,51,35,90
67601,284,20,90
76090,284,26,90
80208,381,36,90
85012,51,56,90
85508,51,65,90
36479,230,28,90
24875,37,45,90
25590,37,40,90
23607,37,15,90
25627,51,45,90
29887,108,9,90
48366,51,30,90
17408,127,42,90
60145,74,65,90
61411,51,18,90
93626,230,18,88
99455,214,10,88
7350,284,50,88
13135,311,10,88
13160,51,25,88
17256,284,35,88
27626,51,25,88
29203,51,20,88
29951,192,13,88
64601,214,20,88
29171,84,28,88
49481,296,17,88
73870,408,28,88
78301,51,45,88
87470,214,10,88
91467,253,16,88
92840,214,16,88
93889,51,22,88
95115,51,40,88
83091,253,16,88
1549,214,12,88
4700,12,18,88
107274,256,50,88
73880,408,23,88
73957,51,32,88
38070,398,30,93
38071,398,30,93
54875,398,45,93
63025,51,50,93
78600,398,42,93
86727,398,75,93
21746,37,18,88
25574,37,20,88
23404,37,17,88
41224,51,28,88
51792,51,33,88
57401,51,24,88
57823,11,42,88
66252,284,66,88
69694,284,95,87
70484,284,50,87
72253,51,24,87
748,284,41,87
11602,414,24,87
22049,37,30,87
22763,37,12,87
23141,37,29,87
102844,310,19,87
57407,51,20,87
58665,51,20,87
71486,51,26,84
82549,51,17,84
86130,381,20,84
678,214,10,84
39691,214,15,84
44826,214,7,84
49655,51,38,84
55218,51,16,84
63763,51,18,84
1583,51,22,84
74072,214,14,84
49656,51,35,84
7540,51,29,84
11312,408,15,85
30926,51,27,85
43935,51,50,85
106649,408,9,85
99344,51,29,85
50878,408,16,85
55650,271,16,85
64489,90,45,85
68979,51,38,85
71660,51,25,85
6739,51,7,85
15528,284,15,85
55800,408,18,85
56485,51,12,85
13458,51,32,85
14312,51,24,85
83577,51,28,85
91854,51,14,85
94628,408,10,85
94631,408,10,85
52862,51,15,85
55792,408,16,85
57048,51,19,85
57052,51,8,85
58215,51,80,85
65292,195,42,88
10046,214,16,88
11048,381,45,88
11071,230,18,88
13260,381,249,88
99761,51,32,88
12280,51,32,88
13011,74,50,88
30506,74,90,88
29910,192,13,88
71682,74,41,88
78139,230,20,88
80546,214,20,88
7688,381,16,85
9886,214,11,85
14384,214,15,85
96992,381,14,85
50859,51,30,85
79015,51,54,85
100625,51,25,85
100722,381,7,85
56496,51,14,85
3720,381,15,85
7472,51,11,85
9960,214,9,85
107256,51,45,85
31725,214,10,85
39211,51,48,85
83498,132,15,86
97124,381,12,86
52536,51,10,86
92211,51,75,86
92668,51,25,86
95210,51,42,86
81272,51,24,86
83506,132,15,86
87607,313,16,86
14287,51,30,86
17655,284,16,86
45872,47,25,92
82875,51,40,92
90734,253,30,92
94231,51,38,92
52715,408,60,92
107533,384,23,92
108122,51,58,92
72377,51,35,92
5879,408,65,92
9072,371,60,92
16441,371,38,92
38073,398,27,92
40328,51,43,92
49542,220,27,92
52711,408,100,92
54879,398,36,92
61797,296,22,92
62875,51,55,92
64713,51,49,92
65885,371,31,92
67071,51,40,92
82860,51,100,92
84891,51,48,92
89228,51,46,92
91078,51,52,92
92023,408,52,92
1980,214,14,87
2317,214,42,87
3291,214,40,87
3894,214,18,87
5791,214,16,87
7691,51,28,87
13907,284,65,87
48159,12,17,87
14641,51,30,87
16972,395,20,87
27136,284,15,87
29175,84,35,87
31316,108,10,87
37821,395,55,87
40415,214,20,87
43134,51,25,87
3904,371,23,87
42710,51,18,87
17833,371,38,87
97755,371,20,87
93269,51,25,87
83066,51,18,87
79844,371,20,87
17834,371,23,87
60889,371,84,87
17432,371,13,87
12078,135,30,87
68742,371,23,87
107454,51,15,87
2309,214,29,82
14387,214,12,82
16100,51,12,82
76346,51,21,82
87465,214,20,82
96227,214,19,82
101156,395,14,82
52243,395,25,82
20039,395,18,82
46405,51,13,82
93762,395,16,82
96655,214,13,82
74966,51,30,82
75806,51,22,82
21172,37,15,82
17475,371,35,91
17841,371,60,91
17852,371,25,91
19454,51,40,91
30686,51,50,91
37197,51,85,91
80284,108,24,91
89931,51,90,91
95444,108,24,91
105790,214,30,91
57924,177,46,91
84090,51,40,91
93886,51,34,91
100381,214,30,91
107364,51,55,91
2643,214,65,91
13365,51,52,91
32283,11,26,91
44712,51,42,91
53140,51,28,87
62959,51,10,87
65370,381,20,87
66888,51,55,87
83293,296,21,87
87064,214,11,87
90850,51,14,87
91507,51,25,87
27640,253,16,87
27805,71,8,87
37099,51,39,87
45574,51,22,87
110009,381,23,87
5334,253,16,87
105534,51,16,87
107984,51,56,87
97853,214,45,87
69911,51,50,87
44460,51,40,87
10943,51,9,87
19333,214,11,87
49300,51,20,87
90720,51,10,87
46062,284,22,88
81864,192,11,88
91510,51,35,88
94775,51,25,88
76419,284,40,87
2585,381,16,87
3378,381,16,87
11453,381,22,87
11564,381,20,87
26547,51,10,87
26884,153,17,87
77910,381,16,87
84821,51,12,87
89920,51,19,87
90782,51,25,87
90891,253,40,87
91237,214,16,87
92131,153,15,87
94921,51,26,87
97107,381,11,87
36379,395,32,86
37095,395,28,86
37822,395,27,86
42394,408,12,86
43632,395,25,86
3530,84,40,86
15118,408,15,86
17365,253,15,86
20879,296,16,86
51119,395,20,86
51954,371,13,86
106662,408,9,86
67579,371,10,86
67883,51,27,86
70461,371,17,86
75119,253,20,86
75716,371,14,86
78599,51,22,86
79884,395,26,86
83133,395,30,86
88611,371,15,86
90066,245,20,86
13897,381,20,90
93600,230,18,90
97041,195,25,90
43378,51,24,90
28576,381,60,90
30692,51,50,90
36521,230,32,90
36588,230,16,90
36720,230,42,90
42235,214,19,90
44256,195,40,90
44587,230,22,90
45407,51,45,90
46779,51,40,90
53962,74,61,90
72055,51,22,90
3858,195,48,89
104985,371,16,86
18179,51,9,86
18687,37,15,86
22336,37,20,86
25499,37,25,86
27063,371,17,86
82002,108,10,86
83492,132,23,86
71869,371,39,86
74949,51,24,86
70433,371,16,86
109830,37,10,86
9095,314,16,86
19981,253,20,86
27547,273,10,86
37247,371,35,86
37522,51,26,86
40261,371,75,86
23709,37,10,85
35713,51,30,85
78064,51,32,85
92202,408,13,85
102035,408,25,85
7806,51,45,85
58689,51,20,85
73601,51,25,85
25024,37,15,85
21911,37,13,85
49035,253,22,85
83702,51,14,85
329,51,12,85
18165,51,10,85
22240,37,29,85
25246,37,13,85
23082,37,15,85
23367,37,15,85
23394,37,15,85
20513,37,13,85
46007,51,20,85
76297,51,13,85
91973,408,12,85
100847,51,18,85
51982,371,45,92
55996,51,95,92
56181,346,65,92
58841,371,45,92
58887,51,55,92
37675,74,75,92
101758,371,125,92
17603,371,50,92
22688,37,100,92
20807,51,60,92
30844,51,45,92
59170,371,105,92
69194,51,35,92
95818,371,80,92
97548,51,72,92
102265,408,48,92
102266,408,48,92
48876,51,20,92
70445,371,55,92
75624,51,75,92
80563,371,48,92
83243,51,35,92
87089,51,38,92
91789,51,40,92
4719,51,55,92
79560,284,35,90
84609,122,50,90
90373,51,36,90
91487,51,28,90
95909,51,27,90
96687,408,40,90
6222,51,30,90
8313,408,29,90
11868,408,35,90
11872,51,59,90
13116,51,30,90
13986,371,56,90
17243,284,35,90
20871,37,45,90
21389,37,40,90
20255,408,17,90
25794,51,34,90
25874,51,26,90
28353,284,80,90
30391,408,25,90
37889,51,30,90
17836,371,50,93
20086,51,25,93
25712,371,83,93
52446,51,50,93
59810,51,105,93
72064,51,24,93
78399,51,25,93
79533,371,70,93
97220,371,60,93
17651,371,85,93
17734,371,60,93
79744,371,45,93
80957,51,85,93
97268,371,74,93
57254,51,65,93
53262,51,80,93
72037,51,30,93
61083,381,48,90
23175,37,16,90
23296,37,18,90
29627,51,40,90
37045,51,30,90
39029,51,60,90
41860,51,25,90
78695,381,55,90
762,381,18,90
19563,253,13,84
79487,371,22,84
75892,253,12,84
77062,253,18,84
77090,253,10,84
61047,371,10,84
86743,371,15,84
108959,253,11,84
49068,253,35,84
62046,253,15,84
17743,253,35,84
19562,253,15,84
45474,371,11,84
78988,253,19,84
98042,371,11,84
81385,371,18,84
48043,253,20,84
18882,371,12,84
11391,371,17,84
66897,253,15,84
105263,371,7,84
78989,253,9,84
79708,371,15,84
78564,371,11,84
102883,371,11,84
77564,253,12,84
106846,51,18,91
108200,11,22,91
30327,51,36,91
32278,11,37,91
33239,11,30,91
43756,51,25,91
7656,216,28,91
13433,51,39,91
13677,230,19,91
35958,214,20,91
32496,11,50,91
41911,51,30,91
44306,11,27,91
95638,132,22,91
2648,214,35,91
48108,51,30,91
63178,51,38,91
48398,47,40,91
109206,408,39,91
26945,371,32,90
37450,408,20,90
47149,408,29,90
8305,408,18,90
16179,371,35,90
84047,51,9,90
86044,51,32,90
92618,47,25,90
53269,51,32,90
63175,51,42,90
54393,51,22,87
60787,371,50,87
68603,51,12,87
72566,51,18,87
73522,371,15,87
44227,371,15,87
46790,51,55,87
48321,371,19,87
51798,51,55,87
52008,371,13,87
103260,395,27,87
58816,371,65,86
58316,51,26,86
63720,395,24,86
71839,51,26,86
75517,371,12,86
78417,51,35,86
85170,51,20,86
85193,11,24,86
89233,371,29,86
12729,51,17,86
94191,51,46,92
94694,51,40,92
98282,51,39,92
101331,408,20,92
2061,381,85,92
9804,214,120,92
29253,51,39,92
37833,51,26,92
48964,51,36,92
56280,51,30,92
58652,51,24,92
59415,408,49,92
4918,51,110,92
8265,51,69,92
12939,51,52,92
13530,408,35,92
7866,195,80,92
56281,51,25,92
59414,408,49,92
68848,214,40,92
98688,51,17,88
98990,51,60,88
60592,108,32,88
60595,108,15,88
64825,51,24,88
67618,51,40,88
68431,51,16,88
6888,108,60,88
62104,51,58,96
68170,230,388,96
26487,51,102,96
47212,74,135,96
45442,51,60,96
68168,230,95,95
8951,51,48,95
68177,230,114,95
31579,74,140,95
31583,74,93,95
9542,200,236,95
36858,51,75,95
90641,51,87,95
26488,51,82,95
3066,51,42,95
8946,51,48,95
28740,200,194,95
71677,74,380,95
31582,74,200,95
36735,230,64,94
19405,51,65,94
31584,74,100,94
109857,51,190,88
23298,37,15,88
25883,51,42,88
38161,51,15,88
41198,51,25,88
42759,51,25,88
6491,51,24,88
7029,195,35,88
8680,74,52,88
12031,51,16,88
13012,74,55,88
13924,195,60,88
17732,51,26,88
18424,11,15,88
19186,284,50,88
19829,51,35,88
20954,37,19,88
21202,37,10,88
21319,37,14,88
25344,37,15,88
25401,37,13,88
22293,37,14,88
82363,108,23,93
88103,51,70,93
106429,51,45,93
28963,51,38,92
30109,132,22,92
50202,192,24,92
58380,284,40,92
61530,51,95,92
81785,108,30,92
23602,37,95,89
26256,37,29,89
26927,371,55,89
38410,214,20,89
45173,408,25,89
51973,371,70,89
63130,214,23,89
98502,51,62,89
21504,37,25,89
24123,37,25,89
22759,37,75,89
26602,37,40,89
27427,408,14,89
30041,408,35,89
40130,371,30,89
40631,371,65,89
40849,371,28,89
45159,408,30,89
49355,253,22,89
69964,408,23,89
70449,371,60,89
38809,51,50,84
42716,51,65,84
47785,322,13,84
48270,51,15,84
55301,51,35,84
107276,51,20,84
71788,51,28,84
3400,51,29,84
6548,51,4,84
68547,51,10,84
103058,51,39,84
109149,51,11,84
9442,51,50,84
18101,51,12,84
18103,51,12,84
25684,214,12,84
29189,90,11,84
27710,51,38,90
29207,51,20,90
30035,51,75,90
34679,29,26,90
39873,408,60,90
39874,408,60,90
62471,408,30,90
65868,284,20,90
72215,51,24,90
72744,51,22,90
73900,408,28,90
76358,51,25,90
84203,284,35,90
92094,51,25,90
93030,253,44,90
101530,51,27,90
104684,29,18,90
69714,284,16,90
70056,253,35,90
108128,51,39,90
82797,214,25,90
98717,84,25,90
101006,214,79,90
3231,51,24,90
15398,284,22,90
17934,284,50,90
27998,51,55,90
29938,192,15,90
56894,395,31,90
37432,214,25,90
38799,51,37,90
38801,51,37,90
17414,127,18,89
40856,371,20,89
41916,371,33,89
47834,51,18,89
68703,230,16,89
56316,51,24,89
58449,371,17,89
59933,371,35,89
3304,51,32,89
6241,51,38,89
8864,371,25,89
9178,230,17,89
17320,371,45,89
17853,371,25,89
17883,371,25,89
97322,371,50,89
98056,371,27,89
102084,51,14,89
107223,51,15,89
33209,214,24,89
39038,51,28,89
92353,51,54,85
51149,253,16,85
59730,253,30,85
60368,408,12,85
63814,253,14,85
9025,253,18,85
9680,395,18,85
13211,51,20,85
12290,395,22,85
21486,296,15,85
26308,51,15,85
37738,51,35,85
40148,214,12,85
95604,51,20,85
14734,51,15,89
17165,408,18,89
19151,371,35,89
23802,37,30,89
30175,253,16,89
32078,51,39,89
43397,51,25,89
47751,408,30,89
